ids, location, text
311843610,tx,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
9.3789E+17,"Massachusetts, USA",A record number of people are registering to vote ahead of a contentious Texas Senate race #Topbuzz https://t.co/dSFHzq7a24
226617221,,"RT @JRubinBlogger: Press keeps saying Trump is helping in Senate. But since 2016 Ohio, Wis , Penn and W Va arent really competitive at all"
1.03847E+18,Midwest ,"RT @BetoORourke: ""About 1,750 area residents filled much of the Rudder Auditorium on the Texas A&amp;M campus on Friday to listen to U.S. Senat"
263504949,"Salisbury, MD","RT @chrislhayes: My interview with @BetoORourke last night

https://t.co/wluUS6VjKG"
144668938,"Btw Sing Sing & West Point, NY","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
7.11965E+17,"philly,pa","RT @JayCaruso: Ted Cruz is 47. Beto O'Rourke is 46. 

Ted Cruz is half Cuban. Beto O'Rourke.....is not. https://t.co/txrjMNDXH0"
46262603,"Lower Bucks,PA",RT @SourcedReports: CNN anchor says Ted Cruz wasn't chased out of restaurant by 'mob' after Ted Cruz was chased out of restaurant by libera
988068354,,RT @isavega2017: @yoakumgirl923 @KenVanstory @MichaelAvenatti @BetoORourke I know Betos rich connected daddy got him out of jail for a DWI
556023612,"Pittsburgh, PA","RT @DogginTrump: So let me get this straight, Mr I Watch Porn doesn't believe people have the right to masturbate

I CAN'T FUCKING STOP LAU"
7.75772E+17,"Austin, TX","RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
3035821259,,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
7.83471E+17,,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
8.85224E+17,"Nacogdoches, TX","RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
2404052367,"NYC,Vancouver,Niagara falls","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
2174085942,"Fort Worth, TX",RT @emoblackthot: because of Ted Cruz. Vote for Beto https://t.co/yGR6YG2F35
3974986993,"Missouri, USA","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
8.00055E+17,,"RT @DogginTrump: Ted Cruz has dropped out of the debate w/Beto ORourke. So instead
Beto has decided to appear alone for the 1hr town hall"
3179535914,"DFW, TX","RT @thenationsrage: #Texas economy is booming.
the biggest tax cut in a generation
regulatory reform, 
repealing the job-killing regulat"
8.42817E+17,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
524789620,"Mississauga, Ontario, Canada","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
472275164,,RT @goldengateblond: I need the @DNC to hire the people behind @Fire_Ted_Cruz to make ALL the political ads because holy hell this is balle
47865534,,"RT @MarisaInCali: How can a Latina deliberately lie, mispronouncing Robert Francis O'Rourke's name as ""Betho"" as if he's a Latino!!
This is"
138388479,USA,"Beto ORourke twice as wealthy as Ted Cruz, with net worth of $9 million - https://t.co/1XV4EIdXsH - @washtimes"
9.71016E+17,Dixie,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
566705122,ucla,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
8.86759E+17,,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
61864801,On Earth,RT @Salon: Ted Cruz backs out of CNN debate with Beto ORourke https://t.co/gdfP8Xjkbj
932549582,"Texas, USA",RT @DerekCressman: Beginning to get the impression that Ted Cruz is all hat and no cattle .... https://t.co/zWv0oztuig
34605070,Indiana,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
8.08464E+17,,"RT @Nicholas_ted33: A poem about Voters registration, written by Me and inspired by the Republican Party:

Roses are red, 
Ted Cruz has got"
8.29913E+17,"Oregon, USA","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
3165138622,"Indiana, USA",RT @AmericaFirst150: Texans here we go. Beto is promoting hell with open borders. Ted Cruz and #KeepTexasRed supporters know this. Everyone
2944188289,"Victorville, Ca.",Operation Rescue Urges Texans to Re-Elect Sen. Ted Cruz https://t.co/0QlTgYk9sV via #constantcontact
91882544,United States,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
11814542,"Albany,NY",RT @kenolin1: Remember what Trump said about his opponents? What kind of men hear that and then beg their abuser for approval? Ted Cruz and
1.02025E+18,"Savannah, GA","RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
965137201,Illinois,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
9.99771E+17,United States,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
963360372,"San Jose, CA ","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
2567523902,lost in time ,"RT @K1erry: Again, Hey TEXAS!
#TXsen --&gt;&gt;

Despite everyman image, Beto O'Rourke twice as wealthy as Ted Cruz https://t.co/EQ6rXvCRjw via @"
3695544381,,@MichaelAvenatti @BetoORourke HAHAHAHAHAHAHA! this is like the kiss of death!  thanks for helping Ted Cruz!
811740535,,"RT @Helenhs: Ted Cruz knows how awful he is, even if he wont admit it.

Cruz is bailing on another debate in Texas w/ Beto for the 2nd tim"
1652294340,"North Carolina, USA",No one will ever look at Ted Cruz the same way after this hilarious commercial. https://t.co/8Fci5V1jYt #p2
9.01521E+17,"Texas, USA","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
3406049139,,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
1942384808,"New Jersey, USA","RT @LisaFromEarth: @goldengateblond @DNC @Fire_Ted_Cruz This is how we win. Facts. 

No theoretical conspiracy or exaggerations.

These GOP"
9.10501E+17,,"RT @RawStory: So much for ""Tough as Texas"" 

@TedCruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own

https://"
731160794,"Texas, USA","RT @JGalt09: Cruz up by +12 points over fake Hispanic #Beto O'Rourke
Republican enthusiasm up by +13 points over Democrats 
#VetoBeto #"
40070648,United States,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
8.44972E+17,"Santa Monica, CA","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
521892881,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
24547328,"Irvine,CA",RT @SusanIverach: LOVE THIS TWEET - VOTE TED CRUZ https://t.co/V1bGiNCSDJ
225702191,Noblesville Indiana,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
3238234249,,"RT @DogginTrump: Are they really saying Ted Cruz is up by 6 over BETO?

Thats fucking Bullshit!

One of the 1000 reasons I dont find poll"
7.57055E+17,,"RT @JayCaruso: Ted Cruz is 47. Beto O'Rourke is 46. 

Ted Cruz is half Cuban. Beto O'Rourke.....is not. https://t.co/txrjMNDXH0"
984228451,"Butte, MT","RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
23303643,"Nevada, USA","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
9.86312E+17,Texas transplant.,"@UWS_DWF_USA @tedcruz @SenTedCruz Lmao! That was good! You had me going, but only for a second! Ted Cruz, for Texas!!!"
317455162,anywhere but here,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
9.93216E+17,,"RT @pdabrosca: Public Service Announcement:

Robert Francis ""Beto"" O'Rourke is not, has never been, and never will be Latino. He grew up in"
2381376859,North Carolina,@DaveBratVA7th This is shouting you down?  You're a bigger wuss than Ted Cruz.
1912432591,,"RT @ErickFernandez: OMG, I can't stop laughing.

A @Fire_Ted_Cruz ad making fun of the idea that Ted Cruz is ""Tough as Texas""

""If somebody"
8.41024E+17,,"RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
354936745,"Houston, TX",RT @SheaSerrano: im so fucking pumped to vote ted cruz out of office
2205343263,"Washington, DC / Boston, MA",RT @David_Leavitt: Ted Cruz looks constipated https://t.co/fcGWNavWYX
522647434,"St Petersburg, FL","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
3222286221,"Sarasota, FL Born in Nottm, UK","RT @Kris_Sacrebleu: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/7YpE2tksJW"
465744749,,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
7.41062E+17,"Vancouver, WA","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
105520216,New Orleans/Los Angeles,"RT @HoneyNectar: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/hZI9YaA8we"
179068206,Houston,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
38878795,"Knoxville, TN","RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
3699496906,"Tennessee, USA","RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
7.98728E+17,Houston,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
410509831,Southern California,RT @IHateJackDorsey: @David_Leavitt Ted Cruz looks like this because: https://t.co/J33WfIbjlP
38878795,"Knoxville, TN","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
923570664,,"RT @DogginTrump: So let me get this straight, Mr I Watch Porn doesn't believe people have the right to masturbate

I CAN'T FUCKING STOP LAU"
7.40601E+17,"California, USA","RT @antonia_okafor: Beto O Rourke 

Actually 

Robert Francis ORourke 

Another example of just how Democrats get when the actual Latino"
7.57688E+17,"Washington, USA","RT @Mediaite: Don Lemon: People Harassing Ted Cruz at Restaurant Wasn't 'Mob Behavior,' It's 'People Who Are Upset' https://t.co/h3UCzcZSW7"
280251495,"Rantoul, IL","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
1724427979,"Texas, USA","RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
1959903301,,"RT @LadyLibertyInEx: Ive formed a very firm opinion of Beto.
Anyone who promises everything to everyone is a con.
Where do I send my check"
92332593,"Las Vegas, NV","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
2925978011,"Texas, USA","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
32888975,,RT @thistallawkgirl: I keep a dildo by my bed over fear of Ted Cruz. https://t.co/yqZneAZPlq
569612713,"Florida, USA","RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
636199423,STX,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
67727088,in your head,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
2184690861,the stage,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
9.22058E+17,,"RT @RealSaavedra: Despite trying to portray himself as an everyman, Beto ORourke is twice as wealthy as Ted Cruz 
https://t.co/MR83SKlTJF"
2462883055,"Snyder, TX","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
47410954,Oakland CA,"However you can, $$, phone bank calling, canvassing, support this man!   Defeat Ted Cruz!!! https://t.co/G7hihdjbix"
2849200428,,RT @David_Leavitt: Ted Cruz looks constipated https://t.co/fcGWNavWYX
2402379001,,RT @RWPUSA: Voters detest incumbents who rely on corrupt party bosses and PAC money to win and refuse to debate their opponents in primarie
8.05452E+17,"Michigan, USA",@krassenstein I see Ted Cruz is not only a coward but a liar and somebody that slithers across the ground just list https://t.co/Oy09oxRwxL
19654133,,RT @mlm72760: @MotherJones Something true about this ad. Been to a few places in Texas and the men dont act like Ted Cruz.
17300204,"Boston, MA","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
20818558,,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
1.02683E+18,,RT @GoldShootinGuy: @Ten4Cruz @cityheels @DHasbara @POTUS @VetWithACause @RubyRockstar333 @jstines3 @SonofLiberty357 @thenationsrage @Lorii
8.22914E+17,stressed,RT @SheaSerrano: im so fucking pumped to vote ted cruz out of office
18686416,,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
255319926,"El Pso, TX",RT @evaisbored_: I'm so excited to vote Ted Cruz the fuck out of office
1.03881E+18,"North Reading, MA","RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
9.45052E+17,"Indiana, USA","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
9.47287E+17,"Cambridge, MA",RT @thomaskaine5: Ted Cruz puts kids in cages...VOTE HIM OUT...vote for Beto O'Rourge
2896350377,,RT @TrialLawyerRich: Ted Cruz is a friend of Alex Jones of Info Wars. Alex Jones is the conspiracy theorist who claimed the Sandy Hook mass
19515616,,"RT @deejay90192: @tedcruz Ted Cruz declines Townhall, so challenger Beto ORourke gets an hour on national TV by himself
#BetoForSenate #Be"
8.65646E+17,"Colorado, USA","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
21961971,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
953174161,Underneath your bed,"RT @raven_zoe: TEXAS, tomorrow is the last day to register to vote! PLEASE dont let Ted Cruz win. PLEASE. https://t.co/cIEfpDaTN2"
2875977765,,"RT @deejay90192: @tedcruz Ted Cruz declines Townhall, so challenger Beto ORourke gets an hour on national TV by himself
#BetoForSenate #Be"
2277644880,,"RT @KFILE: Reminder, during 2016 Trump said that Goldman Sachs had ""total control"" over Hillary Clinton and Ted Cruz. Then he filled his ca"
9.77301E+17,,"RT @KHOU: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/WTAexcRHWU https://t.co/rHSqBG"
4761190332,"San Antonio, TX","""DESMOGBLOG"" has smoked one too many if you believe this writer! Where are your facts dude?

Texas Purges Thousands https://t.co/x6jW10yd7t"
174741958,,"RT @Nasty_Woman1: TEXAS VOTERS 
Ted Cruz"" on @Wikipedia:  If youre considering Cruz Read his Silver Spoon Life &amp; The Legislation"
3437244125,"North Carolina, USA","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
7.36677E+17,,"RT @DogginTrump: So let me get this straight, Mr I Watch Porn doesn't believe people have the right to masturbate

I CAN'T FUCKING STOP LAU"
731160794,"Texas, USA","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
739727142,western ny,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
8.74085E+17,,"RT @TheEconomist: In some conservative neighbourhoods in Dallas, lawn signs supporting Beto O'Rourke outnumber those for Ted Cruz https://t"
333811732,,"@MrFilmkritik Sadly, this feels like a gimmick. I really hate Ted Cruz but as a Mexican-American who cant speak Sp https://t.co/cRCJMDLSnR"
8.10642E+17,,RT @KirstenPowers: I agree people should not harass people at dinner (even Ted Cruz!). If they want to protest they can do it outside the r
1020680324,,@krassenstein No I want the Fearless Beto . Out with The NRA sell out Ted Cruz.
9.50745E+17,"Columbus, OH","RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
8.40645E+17,Florida and Michigan,"RT @codinghorror: @Pinboard it's because people *fucking hate* Ted Cruz, and for good reason. Even by Republican standards, he's reptilian."
133793696,,"Set Your DVR, CNN Gonna Air Beto O'Rourke's Pretty Face For An Hour With No Gross Ted Cruz Booger Lips In Sight https://t.co/MDhD4PKFbp"
1556553210,,RT @BreitbartNews: Ted Cruz up 12 after Beto busted for DWI lie: https://t.co/xuu8rpR5L6
485317556,,RT @lyssylala: fuck Ted cruz lol
1.0237E+18,"Dallas, TX",RT @wowmanar: if you support ted cruz unfollow me
1143954446,"Georgia, USA",RT @SourcedReports: CNN anchor says Ted Cruz wasn't chased out of restaurant by 'mob' after Ted Cruz was chased out of restaurant by libera
325644793,London,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
16993219,,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
230034847,"Los Angeles, CA","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
9.77301E+17,,"RT @adamcbest: Ted Cruz canceled the second debate and is now chickening out of a town hall with Beto ORourke. His problem cant be CNN, h"
22647819,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
7.15474E+17,New York City ,"RT @MattMackowiak: Update: 153 Texas Sheriffs endorse @tedcruz over @BetoORourke -- including at least six Democrats
 https://t.co/37m552W3"
9.24006E+17,,RT @adamcbest: Mike Pence is in Texas campaigning for Pete Sessions and Ted Cruz. The GOP is terrified both will lose so they are pulling o
589448567,,"RT @ReneeLibby2: Why are Republicans like Ted Cruz refusing to debate their opponents?
It's not like their followers can figure out who act"
3163301677,"San Antonio, TX",RT @IndyK46220: @Ten4Cruz @POTUS @VetWithACause @RubyRockstar333 @jstines3 @SonofLiberty357 @thenationsrage @LoriinUtah @GEOWASHAXE @Patrio
301301160,"Taipei, Taiwan","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
1472464970,,RT @DerekCressman: Beginning to get the impression that Ted Cruz is all hat and no cattle .... https://t.co/zWv0oztuig
278210721,"Cross Junction, VA","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
7.2175E+17,"Toccoa, GA","RT @DogginTrump: So let me get this straight, Mr I Watch Porn doesn't believe people have the right to masturbate

I CAN'T FUCKING STOP LAU"
268931309,"Wisconsin, USA","RT @Bigreded23: Senate Races that need your VOTE 11-6-18

All of these are to Hold the Seat as Repulican
Vote for:

AZ Martha McSally 
MS C"
9.1055E+17,"Los Angeles, CA","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
7.79198E+17,"Oklahoma, USA","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
7.40488E+17,"Montgomery, TX","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
7.59159E+17,Florida,RT @buddhistpriest_: not to be rude and im not voting for ted cruz so dont come at me sideways but do any of you even know why youre vot
21458110,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
7.64564E+17,US/Canada,"@psychdr100 Nobody has ever masturbated to @tedcruz

Also....Men do the times tables in their head and/or think abo https://t.co/i3rQAvZeoa"
4410654875,"Macon, GA","RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
1549651490,"Shaker Heights, OH","RT @kovarmcclure: Set Your DVR, CNN Gonna Air Beto O'Rourke's Pretty Face For An Hour With No Gross Ted Cruz Booger Lips In Sight https://t"
4760843473,United States,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
252432728,"Granite City, IL","RT @DogginTrump: So let me get this straight, Mr I Watch Porn doesn't believe people have the right to masturbate

I CAN'T FUCKING STOP LAU"
1954759951,,"RT @SandraTXAS: Ted Cruz votes FOR Israel 

Beto O'Rourke was 1 of only  8 to vote against the emergency funding of Iron Dome.
1 of onl"
2911155499,"Long Beach, CA","RT @raven_zoe: TEXAS, tomorrow is the last day to register to vote! PLEASE dont let Ted Cruz win. PLEASE. https://t.co/cIEfpDaTN2"
1014151464,the-brights.net,RT @SecularByNature: I liked a @YouTube video https://t.co/F6ZXEfoZNz Texas Illegally Purges Thousands Of Voters To Help Ted Cruz Win Re-El
71544823,traverse city ,"Is Ted Cruz ""Tough As Texas""? https://t.co/BLv2yYtaLg via @YouTube"
17007531,"Ontario, Canada","RT @AMHotFlash: Beto in Dallas last night. I hope you guys are noticing the size of the crowds and enthusiasm of the people. BTW ..

Where"
2748634137,,RT @emoblackthot: because of Ted Cruz. Vote for Beto https://t.co/yGR6YG2F35
7.79198E+17,"Oklahoma, USA","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
485294742,,ted cruz is actually a shrunken apple head
517876210,Tip O'Neil's House District,"Forward to @KevinJOsborne 

One of my nine ""Reelect Senator Cruz"" pages is filled with tweets like this one, all sa https://t.co/eaSVa29fDb"
2815042585,San Antonio TX,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
134226845,"California, USA",@Logical_Lobo @suvyboy @mattyglesias Ted Cruz is a classic example. He was mocking the left for being pissed off at https://t.co/z4wvVh90ht
3000681459,TX via  IL,"@karenhunter @MadisonSiriusXM @claycane  @SXMUrbanView Beto O'Rourke wants to debate Ted Cruz 6 times, including tw https://t.co/zWwSiInyEH"
7.47149E+17,United States,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
485982407,,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
9.64589E+17,,"RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
15863347,United States,"RT @CaffreyEj: ""Ted Cruz backs out of CNN debate with Beto ORourke""  https://t.co/ZzFT77Ywje #politics #feedly"
629936591,,"RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
8.60212E+17,,"RT @tedcruz: FRIDAY: You're invited to join Senator Dan Sullivan and me for a rally in Houston!

Tickets are FREE, but you MUST RSVP: https"
23171220,"Austin,TX","RT @chrislhayes: My interview with @BetoORourke last night

https://t.co/wluUS6VjKG"
1168880456,Toronto,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
8.22523E+17,"California, USA","RT @DogginTrump: Ted Cruz has dropped out of the debate w/Beto ORourke. So instead
Beto has decided to appear alone for the 1hr town hall"
7.27317E+17,,RT @goldengateblond: I need the @DNC to hire the people behind @Fire_Ted_Cruz to make ALL the political ads because holy hell this is balle
7.72466E+17,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
8.22906E+17,United States of America ,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
1532106252,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
22846618,arizona,"RT @DogginTrump: So let me get this straight, Mr I Watch Porn doesn't believe people have the right to masturbate

I CAN'T FUCKING STOP LAU"
9.79708E+17,"Texas, USA","Wow! Chicken, really?! So you want to bully a man into debating Mr. O'Rourke, when we have already seen that Mr. O' https://t.co/1fnpNqVFns"
2426274008,,"RT @raven_zoe: TEXAS, tomorrow is the last day to register to vote! PLEASE dont let Ted Cruz win. PLEASE. https://t.co/cIEfpDaTN2"
408917724,"South Park, Seattle","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
9.4284E+17,,RT @Joey_Schwartz93: I cannot begin to explain how much I want this man to beat Ted Cruz. https://t.co/u0Nn6yG39D
43474697,,"RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
50854795,,RT @kenolin1: Remember what Trump said about his opponents? What kind of men hear that and then beg their abuser for approval? Ted Cruz and
15863347,United States,"RT @JTMcGinley: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national T"
