image_id,post_caption,,#_comments,#_comments_norm,#_likes,#_likes_norm,engagement,binary,image_labels
428,clothing up | newseasonseason editorial. thank you @tdibble13 #collection #editorials,,183,0.044930027,52700,0.148912122,0.086522865,0,coat overcoat outerwear fashion woolen fashion model jacket gentleman sweater
429,theclothing edit | now available online and in-stores #editorials #collection,,358,0.0878959,104200,0.294433456,0.170510922,1,fur clothing fur girl coat outerwear textile jeans material long hair fun
430,theclothing edit | _feel warmth in the simple things_ #editorials #collection,,257,0.063098453,88700,0.250635773,0.138113381,1,coat fashion model fashion fashion show suit outerwear overcoat runway socialite blazer
431,theclothing edit | _wrap up in yourseason clothes_ thank you @sashapivovarovareal #collection #editorials,,189,0.046403143,93000,0.262786098,0.132956325,1,clothing black black and white coat standing photography outerwear fashion shoulder monochrome photography
432,hello from @estellabrons and @elizabethdavison,,252,0.061870857,74800,0.211359141,0.121666171,0,face facial expression black and white portrait nose beauty head shoulder emotion drawing
434,kids december editorial | chapter 2 with @maria_lang #collection #editorials,,242,0.059415664,96700,0.273241029,0.14494581,1,string instrument sitting guitar plucked string instruments product musical instrument musician music girl fun
435,kids december editorial | chapter #2 thank you @maria_lang #collection #editorials,,159,0.039037564,113800,0.321559763,0.152046444,1,snow winter mountainous landforms wilderness tree ridge mountain mountain range sky geological phenomenon
436,this is #collection | short oversized #sweatclothing ref 7568/820 #clothing ref 3564/162 boyfriend #clothing ref 6840/275 #clothing ref 1740/201,,446,0.109501596,112800,0.318734106,0.1931946,1,clothing hood hoodie outerwear fashion model coat jacket sleeve neck
437,happy monday! sweater with snap button sleeves ref 2655/120 and leather clothing ref 5479/082 #collection,,446,0.109501596,150000,0.423848545,0.235240375,1,fashion model shoulder sleeve fashion model neck supermodel socialite formal wear long hair
438,pretty in punk | newcollection editorial. _it_s about being rebellious and thinking out of the box_ #editorials #zaracollection,,285,0.069972993,109600,0.309692003,0.165860597,1,fashion shoulder girl outerwear sitting shoe socialite fun long hair photo shoot
439,pretty in punk | newcollection editorial. now available online and in-stores. thank you @laurijnbijnen and @marjanjonkman and #editorials #zaracollection,,187,0.045912104,87000,0.245832156,0.125880125,0,white black photograph black and white beauty girl photography snapshot monochrome photography fashion
440,"pretty in punk | newcollection editorial. _punk for me means going against the grain, doing the unusual and getting out of my comfort zone_ thank you @laurijnbijnen #editorials #zaracollection",,181,0.044438988,68100,0.192427239,0.103634289,0,footwear fashion model shoe fashion shoulder supermodel leg photo shoot long hair joint
441,kids december editorial | chapter #1 with @monikalenarczyk #collection #editorials,,565,0.138718389,199400,0.563435999,0.308605433,1,photograph child girl mother happiness joint photo shoot trunk infant smile
442,kids december editorial | chapter #1 thank you @monikalenarczyk #collection #editorials,,344,0.08445863,184000,0.519920882,0.258643531,1,fun girl interaction happiness computer wallpaper romance
445,hello from @helenaseverin #itsfriday,,312,0.076602013,85200,0.240745973,0.142259597,1,human hair color hairstyle shoulder long hair bangs fashion model black hair girl brown hair hair coloring
446,woman studio capsule collection | edit 2. now available online and selected stores #collection,,230,0.056469433,90900,0.256852218,0.136622547,1,fashion model denim jeans fashion dress girl socialite photo shoot shoe model
447,woman studio capsule collection | edit 2. now available online and selected stores #collection thank you @roosabels,,264,0.064817088,111700,0.315625883,0.165140606,1,dress girl sky photo shoot vacation sand summer landscape beach model
448,#comingsoon woman studio capsule collection | edit 2. available november 10th online and selected stores. #collection,,149,0.036582372,99600,0.281435434,0.134523597,1,black black and white shoulder beauty neck standing monochrome photography photography joint model
449,#comingsoon woman studio capsule collection | edit 2. available november 10th online and selected stores. #collection,,185,0.045421066,86900,0.24554959,0.125472475,0,shoulder neck arm joint active undergarment product thigh
450,#comingsoon woman studio capsule collection | edit 2. available november 10th online and selected stores. #collection,,232,0.056960471,97100,0.274371291,0.143924799,1,neck joint shoulder active undergarment arm temporary tattoo back waist muscle sleeve
452,man evening editorial | explore full collection online and in-stores #collection #editorials,,316,0.07758409,89700,0.25346143,0.147935026,1,fashion model shoulder outerwear fashion model joint neck sleeve pattern jeans
454,#comingsoon woman studio capsule collection | edit 2. available november 10th online and selected stores. #collection,,329,0.080775841,126200,0.356597909,0.191104668,1,undergarment lingerie active undergarment shoulder fashion model brassiere waist lingerie top leather swimsuit top
455,#comingsoon woman studio capsule collection | edit 2. available november 10th online and selected stores. #collection,,205,0.050331451,116000,0.327776208,0.161309354,1,black black and white shoulder neck fashion joint sleeve monochrome photography monochrome product
456,#comingsoon woman studio capsule collection | edit 2. available november 10th online and selected stores. #collection,,258,0.063343973,102300,0.289064708,0.153632267,1,black shoulder joint waist neck sleeve abdomen fashion design
457,almost friday! leather effectclothing ref 3046/239 now available online and in-stores,,557,0.136754235,145300,0.410567957,0.246279724,1,fashion model sitting shoulder coat fashion outerwear leather girl shoe denim
458,this is #collection | patent finish bikerclothing ref 2969/283 _ striped poplin blouse ref 7903/271 _ boots ref 5120/101,,321,0.078811687,83600,0.236224922,0.141776981,1,clothing jeans fashion model waist sleeve denim abdomen trousers joint trunk
460,kidsseason collection | boys & girls. explore the editorial online and in-stores #collection #editorials,,210,0.051559047,77900,0.220118678,0.118982899,0,shoulder child outerwear girl neck
461,kidsseason collection | boys & girls. explore the editorial online and in-stores #collection #editorials,,105,0.025779524,52100,0.147216728,0.074354405,0,pumpkin product winter squash food toddler child calabaza
462,kidsseason collection | boys & girls. explore the editorial online and in-stores #collection #editorials,,73,0.017922907,59200,0.167278892,0.077665301,0,pumpkin calabaza winter squash cucurbita vegetable squash produce gourd food cucumber gourd and melon family
468,boxes with a past. all cardboard boxes that arrive in our stores are reused up to 5 times before being recycled into new boxes for online orders. boxes made from our own boxes. our online boxes are 100% recycled cardboard. help us to recycle! #recycle #boxeswithapast #collection,,245,0.060152222,71300,0.201469342,0.11667907,0,product design box font brand
469,this is #collection | stretch leather ankle boots ref 5164/101,,"1,146",0.281365087,116300,0.328623905,0.300268614,1,footwear boot shoe riding boot high heeled footwear cowboy boot product design
470,babyseason collection | new editorial. full collection online and in-stores #collection #editorials,,304,0.074637859,104300,0.294716021,0.162669124,1,child toddler table
471,"knits forseason | ""season always reminds me of the mountains. i go there every year with my family"" thank you thibaud charon #editorials #collection",,339,0.083231034,81200,0.229443346,0.141715958,1,fashion model sitting shoe model fashion outerwear formal wear suit sleeve gentleman
472,"knits forseason | ""season reminds me of going on long walks when the leaves are on the turn"" thank you @anders_hayward #editorials #collection",,123,0.030198871,60800,0.171799943,0.0868393,0,black and white sleeve photography t shirt outerwear fashion pattern monochrome photography plaid design
473,woman studio | now available online and selected stores #zarastudio #collection #collection thank you @jamie.hawkesworth,,106,0.026025043,57900,0.163605538,0.081057241,0,black and white jacket photography snapshot monochrome photography girl outerwear standing black hair top
475,woman studio | now available online and selected stores #zarastudio #collection #collection thank you @jamie.hawkesworth,,140,0.034372698,75300,0.212771969,0.105732407,0,standing suit outerwear formal wear vacation sky girl
476,zara woman studio available 20th october online and selected stores #collection. photo by @collierschorrstudio. thank you @micarganaraz,,381,0.093542843,92200,0.260525572,0.160335935,1,fashion model coat fashion jacket overcoat waist sleeve leather
477,zara woman studio available 20th october online and selected stores #collection. photo by @collierschorrstudio. thank you @frejaerichsen_,,403,0.098944267,79500,0.224639729,0.149222452,1,coat formal wear blazer overcoat suit outerwear jacket fashion model sleeve tuxedo
479,zara woman studio available 20th october online and selected stores #collection. photo by @collierschorrstudio. thank you @micarganaraz,,315,0.077338571,85000,0.240180842,0.142475479,1,fashion model model black and white photo shoot beauty supermodel photography monochrome photography standing black hair
480,zara woman studio available 20th october online and selected stores #collection. photo by @collierschorrstudio. thank you @frejaerichsen_,,227,0.055732875,90400,0.25543939,0.135615481,1,white black black and white fashion model standing beauty model photography monochrome photography shoulder
481,zara woman studio available 20th october online and selected stores #collection. photo by @collierschorrstudio. thank you @micarganaraz,,207,0.05082249,69100,0.195252896,0.108594652,0,black black and white beauty photography girl monochrome photography shoulder standing model photo shoot
483,comic meetsclothing | new woman editorial #editorials #collection,,"1,134",0.278418856,111300,0.31449562,0.292849562,1,jacket product leather jacket textile outerwear product leather material top t shirt
484,woman studio #comingsoon #collection with @micarganaraz,,127,0.031180948,56600,0.159932184,0.082681442,0,shoulder black hair joint
485,woman studio #comingsoon #collection,,208,0.051068009,61000,0.172365075,0.099586835,0,footwear product shoe product product design electric blue font outdoor shoe boot ankle
486,woman studio #comingsoon #collection with @frejaerichsen_,,100,0.024551927,58100,0.16417067,0.080399424,0,product picture frame product design product font
488,woman studio #comingsoon #collection,,154,0.037809968,74600,0.21079401,0.107003585,0,product product design font product picture frame brand
489,woman studio #comingsoon #collection with @roosabels,,174,0.042720354,81400,0.230008477,0.117635603,0,shoulder joint neck font
490,woman studio #comingsoon #collection,,273,0.067026762,86500,0.244419327,0.137983788,1,footwear shoe human leg boot ankle high heeled footwear joint
491,"velvet feel |collection editorial. soft metals,season hues, blue nights #editorials #zaracollection",,207,0.05082249,55200,0.155976264,0.092884,0,clothing fashion model outerwear shoulder neck sleeve day dress peach
493,woman studio #comingsoon#collection,,70,0.017186349,51000,0.144108505,0.067955212,0,box product design product paper
494,knit edit | new woman editorial. check full collection online and in-stores #editorials #collection,,299,0.073410263,86600,0.244701893,0.141926915,1,clothing fashion model outerwear cardigan sweater photo shoot neck model sleeve top
495,knit edit | new woman editorial. check full collection online and in-stores #editorials #collection thank you @graciehartzel,,859,0.210901056,121900,0.344447584,0.264319667,1,white black and white fashion model monochrome photography shoulder standing joint outerwear dress fashion
497,woman studio | #comingsoon | #collection | #countdown stay tuned!,,204,0.050085932,61400,0.173495338,0.099449694,0,footwear leg tights joint thigh boot shoe human leg knee ankle
498,woman studio | #comingsoon | #collection | #countdown stay tuned!,,175,0.042965873,65700,0.185645663,0.100037789,0,footwear shoe leg snapshot joint poster girl knee thigh
499,woman studio | #comingsoon | #collection | #countdown stay tuned!,,136,0.033390621,72700,0.205425261,0.102204477,0,poster hand snapshot finger nail girl font
500,woman studio | #comingsoon | #collection | #countdown stay tuned!,,320,0.078566167,84800,0.239615711,0.142985985,1,black shoulder bag product font brand handbag pattern
501,woman studio | #comingsoon | #collection | #countdown stay tuned!,,206,0.05057697,60400,0.170669681,0.098614054,0,footwear shoe leg foot font girl
502,woman studio | #comingsoon | #collection | #countdown stay tuned!,,221,0.054259759,68100,0.192427239,0.109526751,0,dress outerwear fashion
503,woman studio | capsule collection | coming soon #countdown #newcollection stay tuned!,,282,0.069236435,88100,0.248940379,0.141118012,1,clothing black dress outerwear little black dress fashion formal wear sleeve cocktail dress
504,woman studio | capsule collection | coming soon #countdown #newcollection stay tuned!,,118,0.028971274,61100,0.172647641,0.086441821,0,finger hand poster font brand thumb
505,collection iclothing camp. new editorial. discover the latest collection. thank you @willow.hand @zuzutadeushuk #editorials #zaracollection,,260,0.063835011,107100,0.302627861,0.159352151,1,blue photograph beauty grass girl photography eye fun plant smile
507,"seasonals | essential pieces. double breasted suit. timeless in style, this dark grey two pieces brings a vintage inspired addition to your wardrobe #collection #editorials",,179,0.04394795,55800,0.157671659,0.089437433,0,suit formal wear tuxedo gentleman blazer outerwear fashion model shoe model
508,"seasonals | essential pieces. lapeledclothing. modern classic on a western, button up with this khaki tailoredclothing #collection #editorials thank you @benjamineidem",,218,0.053523202,56400,0.159367053,0.095860742,0,sleeve dress shirt formal wear shirt t shirt outerwear suit gentleman professional top
509,season editorial | explore the full collection in stores and zara.com #collection #editorials,,193,0.04738522,72600,0.205142696,0.11048821,0,technology girl
510,"newseason editorial | ballet, pink & black #collection #editorials now available online and in-stores",,375,0.092069727,94000,0.265611755,0.161486538,1,clothing fashion model outerwear shoulder fashion girl joint sleeve pattern top
511,this is #collection | varsity patchclothing ref 6318/224,,264,0.064817088,87900,0.248375247,0.138240352,1,sleeve outerwear jersey fashion model neck shoe sweater
512,"new editorial | essential pieces, inspired by the mixture of eras and styles. the bomberclothing #collection #editorials thank you @kitbutlerr",,512,0.125705868,68000,0.192144674,0.15228139,1,t shirt formal wear outerwear sleeve fashion suit jacket model gentleman neck
514,welcomeseason! | fringedclothing ref 1628/226 hat ref 3306/209,,495,0.12153204,108500,0.306583781,0.195552736,1,fur clothing fur outerwear fashion model coat sleeve jacket animal product neck
516,go all-in with chokers | shiny suede choker pack ref 1856/281,,435,0.106800884,102200,0.288782142,0.179593387,1,beauty fashion model shoulder model chin neck supermodel photo shoot brown hair long hair
517,this is #collection | faux fur bomberclothing ref 4744/271,,664,0.163024797,115300,0.325798248,0.228134178,1,clothing fashion model outerwear sleeve costume coat shoe joint neck top
518,"join life collection aw.16 | new editorial.a fusion of masculine and feminine style which defines clean silhouettes and a colour palette inspired by mineral tonesselected pieces mainly made of tencelî, a wood fiber extracted from forests that are sustainably managed, guaranteeing its reforestationthe farming process of organic cotton consumes 90% less water than conventional cotton#collection",,838,0.205745151,151100,0.426956767,0.294229798,1,clothing fashion model shoulder joint waist sleeve neck photo shoot model supermodel
519,"join life collection aw.16 | new editorial.the collection embraces a woman who looks into a more sustainable futuremade with materials such as organic cotton, recycled wool and tencelî which reduce our environmental impact#collection thank you @sashapivovarovareal",,355,0.087159342,103900,0.293585759,0.169729909,1,coat sleeve fashion model overcoat neck trench coat model shirt dress shirt jacket
520,shine with metallic __ | lightning detail minaudiere ref 8140/104 #collection,,482,0.11834029,96300,0.272110766,0.17984848,1,fashion model pattern
521,keep it cropped! | bomberclothing ref 5071/243clothing ref 7933/629,,302,0.074146821,89200,0.252048601,0.145307533,1,clothing jacket fashion model sleeve outerwear denim neck coat
522,it's time for suede |clothing ref 2969/251 #collection,,403,0.098944267,84500,0.238768014,0.154873766,1,clothing jacket outerwear sleeve fashion model coat fur product girl
525,new capsule | baby boy. check full collection online and in-stores #collection,,384,0.094279401,76500,0.216162758,0.143032744,1,clothing shoulder joint fashion model fashion neck girl sleeve trunk photo shoot
526,new capsule | baby boy. check full collection online and in-stores #collection,,415,0.101890498,134500,0.380050862,0.213154644,1,person child sitting eye girl human fun nap human behavior hug
527,man | studio collection. now available online and in-stores #collection #editorials,,279,0.068499877,75700,0.213902232,0.126660819,0,furniture sitting table standing shoe chair human behavior gentleman couch professional
528,man | studio collection. now available online and in-stores. thank you @mathias_laur #collection #editorials,,405,0.099435306,67900,0.191862108,0.136406027,1,coat fashion model gentleman fashion outerwear socialite suit overcoat shoe fashion design
529,new editorial | monday-to-friday. now available online and in-stores #collection #season17 thank you mali koopman,,355,0.087159342,100000,0.282565697,0.165321884,1,white black photograph black and white blazer beauty girl monochrome photography photography jacket
530,hello september! striped sweatclothing ref 0085/288 #collection #collection,,737,0.180947704,66800,0.188753885,0.184070177,1,shoulder outerwear design joint sleeve font pattern t shirt brand
531,keep it floral | midi clothing ref 2731/255 #collection,,463,0.113675424,85500,0.241593671,0.164842722,1,clothing day dress fashion model dress shoulder outerwear neck sleeve pattern
532,new capsule collection | chapter 3 #babygirls #collection #zaracapsule,,"1,691",0.415173091,204400,0.577564284,0.480129568,1,clothing shoulder outerwear sleeve product design joint pattern neck shoe
533,new capsule collection | chapter 3 #babygirls #collection #zaracapsule,,490,0.120304444,138000,0.389940661,0.228158931,1,child headgear water girl
534,"it's still season, stay gold #clothing ref 5644/223",,345,0.084704149,99200,0.280305171,0.162944558,1,fashion model dress shoulder day dress neck peach beige model photo shoot supermodel
535,man | the fall report. check season's main trends online and in-stores #editorials #collection,,375,0.092069727,53600,0.151455213,0.115823922,0,fashion outerwear plaid coat tartan jacket pattern design product blazer
536,man | the fall report. check season's main trends online and in-stores #editorials #collection thank you @sogorakos @callumward4 @timurmedt,,278,0.068254358,44900,0.126871998,0.091701414,0,clothing coat suit outerwear fashion jacket formal wear blazer gentleman product
537,this is #collection |clothing ref 7933/629 clothing ref 7907/636,,413,0.10139946,97800,0.276349251,0.171379376,1,clothing fashion model sleeve dress shirt blouse neck top waist shirt girl
538,the school report | check full report online and in-stores #collection #editorials,,230,0.056469433,74800,0.211359141,0.118425316,0,hair child shoulder human behavior smile cheek neck child model brown hair hair coloring
540,the school report | little prices. check full report online and in-stores #collection #editorials,,205,0.050331451,60000,0.169539418,0.098014638,0,shoulder smile standing photography girl fun product joint friendship t shirt
542,hello monday! tricolour clothing ref 5580/251,,409,0.100417383,106800,0.301780164,0.180962495,1,fashion model model beauty supermodel photo shoot shoulder arm human leg brown hair long hair
543,have a wonderful weekend! printed t-clothing ref 5643/298,,641,0.157377854,90200,0.254874258,0.196376416,1,clothing black t shirt sleeve shoulder fashion model neck product joint supermodel
544,go big or go home | satin backpack ref 8812/04,,676,0.165971029,92400,0.261090704,0.204018899,1,bag shoulder product product backpack product design handbag luggage & bags brand
545,not-so-classic hoop earrings ref 1856/274 #collection,,433,0.106309845,90600,0.256004521,0.166187716,1,beauty forehead jewellery ear neck hand lip finger eyelash girl
546,this is #collection | zipped midi clothing ref 4886/259,,397,0.097471151,79600,0.224922294,0.148451609,1,clothing t shirt sleeve fashion model shoulder fashion neck outerwear socialite girl
548,head-to-toe floral __ | it's friday! #clothing ref 4043/276 #clothing ref 4886/264,,"1,660",0.407561994,109300,0.308844306,0.368074919,1,fashion model photo shoot shoulder model supermodel brown hair neck jewellery
549,double or nothing! #collection #tclothing ref 4644/274 #clothing ref 5575/430 #clothing ref 2454/102,,"1,183",0.2904493,100400,0.283695959,0.287747964,1,t shirt clothing sleeve shoulder jeans outerwear shoe product fun font
550,this is #collection |clothing with side band ref 7712/633 silky feel t-clothing ref 1198/232,,476,0.116867174,63400,0.179146652,0.141778965,1,clothing shoulder sleeve neck fashion model joint trousers waist
553,sport | a new attitude. new woman editorial. check gymwear online and in-stores. thank you @ediebcampbell #editorials #collection,,450,0.110483673,39100,0.110483187,0.110483479,0,clothing fashion model fashion outerwear coat jacket model fashion design stylist
554,soft collection | kids - girls. now in-stores and zara.com #collection,,"1,140",0.279891972,187600,0.530093247,0.379972482,1,cat small to medium sized cats fur girl cat like mammal child kitten ear toddler
555,soft collection | kids - girls. now in-stores and zara.com #collection,,"1,129",0.27719126,151000,0.426674202,0.336984436,1,shoulder product girl pattern child model toddler
556,pink oversized t-clothing and printed leather flare clothing #collection ref 4873/201 & 4369/241,,668,0.164006875,90100,0.254591693,0.200240802,1,clothing sleeve fashion model shoulder blouse neck peach top joint
557,this is #collection asymmetric clothing ref: 1131/271 shiny sock ankle boots ref: 7120/101,,895,0.21973975,84700,0.239333145,0.227577108,1,clothing fashion model dress day dress shoulder neck fashion sleeve fashion design little black dress
558,have a nice weekend! #offtheshoulder #polkadot #clothing ref: 7785/104 #collection,,"1,640",0.402651608,103100,0.291325233,0.358121058,1,clothing shoulder fashion model joint dress sleeve pattern neck design polka dot
563,"kids campaignseason by matteo montanari. thank youella, elia, sylvie, alex, lorenzo, andrea, maxime, aleix #collection #season",,599,0.147066045,116400,0.328906471,0.219802215,1,photograph black black and white jacket monochrome photography photography snapshot outerwear fashion product
564,man campaignseason #simplepresent #collection #season,,663,0.162779278,52100,0.147216728,0.156554258,1,photograph black and white gentleman photography monochrome photography forehead monochrome portrait human behavior professional
566,man campaignseason by willy vanderperre. thank you @joelstephenframpton @victorenylander @jancarlos_diaz @lucalemaire @juliusgerhardt #simplepresent #collection #season,,449,0.110238154,60900,0.172082509,0.134975896,1,black and white gentleman outerwear monochrome photography suit product jacket monochrome human behavior formal wear
567,woman campaignseason #discoforest #collection,,"1,748",0.42916769,93900,0.265329189,0.363632289,1,stock photography
569,new campaign | womanseason #discoforest #collection,,"4,073",1,96800,0.273523594,0.709409438,1,water stock photography sky computer wallpaper
570,woman campaignseason by mario sorrenti. thank you @frederikkesofie @damarisgoddrie @banasjulia @donnie_darko0 #collection #discoforest #season,,"1,343",0.329732384,46300,0.130827917,0.250170597,1,collage organism photomontage friendship fun religion recreation advertising human behavior
575,have a wonderful weekend! | embroidered poplinclothing ref: 6895/247 mumclothing ref: 8246/241,,"1,297",0.318438497,105300,0.297541678,0.31007977,1,clothing fashion model jeans denim waist shoulder fashion trunk sleeve joint
576,ballet style | lace-up leather ballet flats ref: 5316/101,,"1,318",0.323594402,90500,0.255721955,0.296445423,1,footwear shoe product outdoor shoe sandal product design
577,smile and have fun! militaryclothing ref: 8566/241 #season,,895,0.21973975,123700,0.349533767,0.271657356,1,fashion model sitting beauty photo shoot shoulder photography fashion model girl jeans
578,it's time for tulle! this is #collection #season #collection ref: 0881/282,,725,0.178001473,91000,0.257134784,0.209654797,1,fashion model clothing fashion waist photo shoot supermodel trunk neck shoe trousers
579,shades of pink #fauxleather #clothing #collection #season ref: 5644/228,,794,0.194942303,104200,0.294433456,0.234738764,1,clothing shoulder day dress sleeve fashion model neck muscle joint peach
580,hello from @_linekjaergaard_ #shooting #season,,811,0.199116131,108800,0.307431478,0.242442269,1,clothing footwear sitting human hair color leg shoulder girl blond shoe outerwear
581,it's almost friday | get ready for the weekend #clothing 7507/600 ref #clothing ref 7736/587,,320,0.078566167,83000,0.234529528,0.140951512,1,clothing shoulder joint sleeve outerwear waist fashion model neck trunk abdomen
583,this is #collection #season shining for your evening season #clothing ref 2878/271,,343,0.084213111,91200,0.257699915,0.153607833,1,clothing shoulder fashion model turquoise neck joint turquoise muscle electric blue sleeve
584,new arrivals for #season collection. bring on theclothing #clothing ref: 4172/151 #clothing ref 6164/209 #collection,,272,0.066781242,97300,0.274936423,0.150043314,1,clothing jeans denim shoulder waist fashion model joint sleeve trousers neck
585,friday mood | enjoy your weekend!,,678,0.166462067,102200,0.288782142,0.215390097,1,facial expression chin smile neck lip cheek forehead mouth jaw sleeve
586,on what occasion would you wear this clothing? #white #poplin #clothing ref: 4043/255,,428,0.105082249,96800,0.273523594,0.172458787,1,clothing sleeve shoulder fashion model joint dress neck day dress costume waist
587,this is new in. flat leatherclothing with bow ref: 6424/101,,"1,412",0.346673214,104100,0.29415089,0.325664284,1,footwear shoe high heeled footwear sandal joint ballet flat outdoor shoe
588,"casual tuesday, vacation mood #clothing ref 7638/617 #vacation",,496,0.12177756,91500,0.258547612,0.176485581,1,clothing fashion model waist trousers leggings electric blue neck shoe
589,"dear bill, thank you for the magic #billcunningham #thankyou",,381,0.093542843,72800,0.205707827,0.138408837,1,photograph person man black and white photography male monochrome photography muscle arm monochrome
590,monday morningclothing ref: 5252/012,,532,0.130616253,80600,0.227747951,0.169468933,1,fashion model denim fashion outerwear coat jeans photo shoot
591,have a nice weekend! #oversized #parka ref: 5191/024,,636,0.156150258,96200,0.2718282,0.202421435,1,t shirt shoulder sleeve neck joint product outerwear arm cool smile
592,season 1 -season 0 #clothing ref: 2641/103 #shorts ref: 6045/201,,512,0.125705868,91500,0.258547612,0.178842566,1,clothing fashion model sleeve supermodel fashion shoulder shirt neck blouse t shirt
593,get ready for the beach #patches #sandals ref 5601/101,,"2,028",0.497913086,108500,0.306583781,0.421381364,1,footwear shoe slipper sandal leg outdoor shoe toe flip flops human leg ankle
594,here comes the season #trikini ref: 0594/016,,469,0.115148539,87000,0.245832156,0.167421986,1,fashion model clothing shoulder supermodel photo shoot joint outerwear fashion model long hair
596,it's friday. have a nice weekend #collection #itsfriday,,264,0.064817088,63600,0.179711783,0.110774966,0,clothing blue white t shirt sleeve shoulder neck joint product outerwear
597,almost friday #collection #oversize #clothing ref 7676/624,,217,0.053277682,74600,0.21079401,0.116284213,0,black and white shoulder photography neck monochrome photography fashion model photo shoot model outerwear monochrome
598,"almost season. maybe-laterclothing ref: 5039/134 striped clothing ref: 9322/138#almostseason",,226,0.055487356,80100,0.226335123,0.123826463,0,clothing black and white fashion model photography fashion outerwear monochrome photography sleeve jacket photo shoot
599,this is #collection #floral #print #clothing ref 2465/203 #cropped #print #clothing ref:3027/203,,319,0.078320648,92400,0.261090704,0.15142867,1,clothing day dress dress fashion model shoulder joint photo shoot model neck formal wear
600,black & white mondays #collection #clothing ref 2782/719 #clothing ref 2789/719,,239,0.058679106,74300,0.209946313,0.119185989,0,fashion model dress shoulder waist joint fashion cocktail dress neck supermodel model
601,"waiting for the weekendref 6250/101 #itsfriday #clothing",,962,0.236189541,59800,0.168974287,0.209303439,1,footwear white shoe sandal product design outdoor shoe product beige
602,pink days #almostseason #clothing ref 7521/371 #shorts ref 8197/226,,"1,393",0.342008348,94900,0.268154846,0.312466947,1,clothing pink waist joint shoulder pocket sleeve button peach shorts
603,almost season | man editorial #editorial #collection #everydaylinen,,226,0.055487356,55600,0.157106527,0.096135024,0,jacket sleeve outerwear neck t shirt collar
604,almost season | man editorial #editorial #collection #prints,,451,0.110729192,82700,0.233681831,0.159910248,1,sleeve outerwear collar t shirt neck button shirt
606,almost season | key pieces fromseason season collection. thank you @ottolotz #editorial #collection,,258,0.063343973,61500,0.173777903,0.107517545,0,fashion model standing fashion shoe outerwear sleeve trousers jeans neck
607,almost season #clothing ref. 2814/805,,260,0.063835011,80900,0.228595648,0.129739266,1,sitting grass grassland hay girl prairie field meadow blond grass family
608,holidays | new woman editorial. #clothing ref: 3198/052 #collection #editorials,,251,0.061625338,73600,0.207968353,0.120162544,0,girl leg undergarment black hair lingerie thigh brown hair
609,holidays | new woman editorial. #crochet #clothing ref. 4043/391 #tiedye #clothing ref. 2903/831 #maxiclothing ref. 2183/241. thank you @heather_kemesky @ianagodnia #collection #editorials,,253,0.062116376,76800,0.217010455,0.124074008,0,joint shoulder neck trunk abdomen photo shoot long hair thigh
610,clothing to slip into #collection ref. 5451/101,,631,0.154922661,94200,0.266176886,0.199424351,1,footwear aqua electric blue sandal product shoe product design outdoor shoe turquoise suede
612,"almost season #collection#clothing ref 6895/245 #clothing ref 6895/246 #clothing ref 1220/101",,190,0.046648662,66400,0.187623622,0.103038646,0,clothing dress fashion model outerwear formal wear costume neck trunk electric blue day dress
615,woman editorial | knit clothing. now online and in-stores #editorials #collection,,177,0.043456911,70500,0.199208816,0.105757673,0,beauty model girl fashion model lady sitting photo shoot fashion black hair long hair
616,woman editorial | knit clothing. now online and in-stores #editorials #collection. thank you @ianagodnia & @heather_kemesky,,134,0.032899583,47300,0.133653574,0.073201179,0,shoulder joint dress romance interaction vacation summer abdomen fun love
617,kids editorial | it's seasontime! #editorials #collection,,125,0.030689909,61900,0.174908166,0.088377212,0,people photograph human hair color child girl shoulder photography smile fun summer
619,it's seasontime! kids editorial #editorials #collection,,112,0.027498159,52200,0.147499294,0.075498613,0,shoulder shorts girl summer arm hand joint finger photo shoot collage
621,new woman editorial | white. now in-stores and online. #collection #editorials #white,,245,0.060152222,73500,0.207685787,0.119165648,0,white gown dress wedding dress shoulder bridal clothing bride photo shoot neck trunk
622,women's editorial now online and in-stores | white. thank you @_dilone @ianagodnia @oodlesofpain #white #editorials,,125,0.030689909,74900,0.211641707,0.103070628,0,photograph woman dress gown wedding girl bride ceremony event fun
623,fresh florals #florals #trends from head to toe #bomber ref 2493/225 #clothing ref 2919/225 #clothing ref 2572/224,,307,0.075374417,73200,0.20683809,0.127959886,0,clothing shoulder fashion kimono fashion model
624,"#itsfriday and it is about maxi clothinges, have a nice weekend!ref: 2698/797 & ref: 2812/789",,207,0.05082249,72600,0.205142696,0.112550572,0,clothing fashion model dress shoulder cocktail dress girl gown day dress joint photo shoot
625,women's editorial #comingsoon thank you @_dilone @ianagodnia #itsalmostseason #white,,148,0.036336852,81800,0.23113874,0.114257607,0,photograph bride romance wedding dress fun girl gown bridal clothing happiness
626,"feet up, it's wednesday #almostseason ref: 3679/101",,742,0.182175301,82500,0.2331167,0.20255186,1,footwear shoe sandal human leg finger leg hand nail arm slipper
627,lace all over #collection #lace,,120,0.029462313,57100,0.161345013,0.082215393,0,font outerwear pattern paper picture frame
628,hello monday! have a nice week #monday #lace ref: 1836/002,,212,0.052050086,84000,0.237355185,0.126172126,0,yellow human hair color beauty blond shoulder girl long hair neck brown hair photo shoot
